-0.89,-0.12,-1
0.74,0.27,1
-0.43,-0.89,1
-0.19,-0.42,1
0.9,-0.05,-1
-0.06,-0.27,1
-0.41,0.51,1
0.53,0.16,-1
-0.3,-0.2,1
-0.96,-0.29,1
0.4,-0.9,1
0.53,0.25,-1
0.23,0.73,1
-0.55,0.15,-1
0.48,0.89,1
0.3,0.14,1
-0.9,-0.88,1
-0.58,-0.79,-1
0.66,-0.94,1
0.57,0.09,1
0.18,0.59,-1
0.3,-0.79,1
0.48,-0.07,1
0.78,0.03,-1
-0.88,0.66,-1
0.79,0.24,1
0.49,-0.57,1
0.42,0.3,-1
0.17,0.27,1
-0.91,0.69,1
0.9,-0.13,1
0.77,0.12,-1
0.87,0.83,1
0.11,-0.94,1
0.79,0.22,-1
-0.9,-0.52,-1
0.89,0.87,1
0.29,-0.31,1
0.28,0.16,1
0.97,-0.42,1
0.6,0.27,1
-0.12,-0.5,1
-0.21,0.62,1
-0.67,0.21,-1
0.01,0.03,-1
